Date,Open,High,Low,Close,Adj Close,Volume,Return,Volatility_20
1981-01-29,0.5357142686843872,0.5357142686843872,0.5334821343421936,0.5334821343421936,0.4226990640163421,10976000,-0.03629029349159241,0.0294105645951283
1981-01-30,0.5089285969734192,0.5089285969734192,0.5044642686843872,0.5044642686843872,0.3997070789337158,11547200,-0.054393322268582955,0.030988396531331296
1981-02-02,0.4776785671710968,0.4776785671710968,0.4754464328289032,0.4754464328289032,0.3767151534557342,5941600,-0.05752208363767919,0.032717586383233584
1981-02-03,0.4933035671710968,0.4955357015132904,0.4933035671710968,0.4933035671710968,0.3908639550209045,4788000,0.03755866720030632,0.033472143984431935
1981-02-04,0.5111607313156128,0.5133928656578064,0.5111607313156128,0.5111607313156128,0.4050129652023315,6966400,0.03619913848772649,0.0337178774313511
1981-02-05,0.5111607313156128,0.515625,0.5111607313156128,0.5111607313156128,0.4050129652023315,1982400,0.0,0.033483541105550726
1981-02-06,0.5133928656578064,0.515625,0.5133928656578064,0.5133928656578064,0.4067815542221069,3466400,0.004366795423522918,0.030859410378686336
1981-02-09,0.4910714328289032,0.4910714328289032,0.4866071343421936,0.4866071343421936,0.385558158159256,4188800,-0.05217394534942055,0.03263841765203173
1981-02-10,0.4866071343421936,0.4888392984867096,0.4866071343421936,0.4866071343421936,0.385558158159256,4586400,0.0,0.031956298834206275
1981-02-11,0.4732142984867096,0.4732142984867096,0.4709821343421936,0.4709821343421936,0.3731777667999267,3460800,-0.03211009230500128,0.03242812054835363
1981-02-12,0.46875,0.46875,0.4665178656578064,0.4665178656578064,0.3696406185626983,3640000,-0.00947863699887963,0.031783716127780026
1981-02-13,0.4598214328289032,0.4598214328289032,0.4553571343421936,0.4553571343421936,0.3607976138591766,2788800,-0.0239234810437019,0.03197112882179634
1981-02-17,0.4665178656578064,0.46875,0.4665178656578064,0.4665178656578064,0.3696406185626983,3068800,0.024509841778883157,0.02868563308818214
1981-02-18,0.4866071343421936,0.4910714328289032,0.4866071343421936,0.4866071343421936,0.385558158159256,4810400,0.04306216366668103,0.030706194209741407
1981-02-19,0.4598214328289032,0.4598214328289032,0.4575892984867096,0.4575892984867096,0.3625660538673401,5577600,-0.05963298481990198,0.03212345526498155
1981-02-20,0.4352678656578064,0.4352678656578064,0.4330357015132904,0.4330357015132904,0.3431113362312317,6092800,-0.053658590912462834,0.03297860178551837
1981-02-23,0.4397321343421936,0.4419642984867096,0.4397321343421936,0.4397321343421936,0.3484172224998474,3528000,0.015463927813577083,0.0335857235923722
1981-02-24,0.4285714328289032,0.4285714328289032,0.4241071343421936,0.4241071343421936,0.3360368311405182,4244800,-0.03553299561191681,0.03394202928998122
1981-02-25,0.4508928656578064,0.453125,0.4508928656578064,0.4508928656578064,0.3572602868080139,4872000,0.06315793615959442,0.03814177958321402
1981-02-26,0.4575892984867096,0.4598214328289032,0.4575892984867096,0.4575892984867096,0.3625660538673401,2710400,0.014851494310369695,0.03825171154615827
1981-02-27,0.4732142984867096,0.4776785671710968,0.4732142984867096,0.4732142984867096,0.3749464452266693,3690400,0.03414634051030774,0.03882354594332618
1981-03-02,0.4754464328289032,0.4776785671710968,0.4754464328289032,0.4754464328289032,0.3767151534557342,2940000,0.00471696301090585,0.037097530633871736
1981-03-03,0.4709821343421936,0.4709821343421936,0.46875,0.46875,0.3714093267917633,4043200,-0.014084515870819492,0.03490088371206189
1981-03-04,0.4665178656578064,0.4665178656578064,0.4642857015132904,0.4642857015132904,0.3678719997406006,3427200,-0.009523836771647143,0.03379544616789673
1981-03-05,0.4642857015132904,0.4642857015132904,0.4620535671710968,0.4620535671710968,0.3661033511161804,1344000,-0.004807674100059889,0.03254599452956211
1981-03-06,0.4620535671710968,0.4620535671710968,0.4575892984867096,0.4575892984867096,0.3625660538673401,2900800,-0.009661798980840075,0.03254688183367631
1981-03-09,0.4241071343421936,0.4241071343421936,0.421875,0.421875,0.3342682719230652,3830400,-0.07804880622169286,0.03629766205184667
1981-03-10,0.4040178656578064,0.4040178656578064,0.4017857015132904,0.4017857015132904,0.3183508515357971,7095200,-0.04761907789442277,0.0360266964614574
1981-03-11,0.390625,0.390625,0.3861607015132904,0.3861607015132904,0.3059704303741455,7464800,-0.03888889012513341,0.03656599265598702
1981-03-12,0.4017857015132904,0.4040178656578064,0.4017857015132904,0.4017857015132904,0.3183508515357971,14812000,0.040462429083976126,0.03792128620704633
1981-03-13,0.3995535671710968,0.3995535671710968,0.3973214328289032,0.3973214328289032,0.3148136734962463,57825600,-0.011111069078797331,0.03792814953559784
1981-03-16,0.4129464328289032,0.4174107015132904,0.4129464328289032,0.4129464328289032,0.3271938264369964,9307200,0.03932584227523539,0.039088783431533845
1981-03-17,0.4330357015132904,0.4375,0.4330357015132904,0.4330357015132904,0.3431113362312317,10936800,0.04864860690711148,0.04037168975550038
1981-03-18,0.4598214328289032,0.4642857015132904,0.4598214328289032,0.4598214328289032,0.364334762096405,9234400,0.06185571125430789,0.04169569937125521
1981-03-19,0.4575892984867096,0.4575892984867096,0.4553571343421936,0.4553571343421936,0.3607976138591766,9452800,-0.009708765551106335,0.03950019567652761
1981-03-20,0.4598214328289032,0.4642857015132904,0.4598214328289032,0.4598214328289032,0.364334762096405,3651200,0.009803949801201028,0.037414594636988985
1981-03-23,0.4776785671710968,0.4821428656578064,0.4776785671710968,0.4776785671710968,0.3784837126731872,5504800,0.038834932578791115,0.038159805617627274
1981-03-24,0.4776785671710968,0.4776785671710968,0.4754464328289032,0.4754464328289032,0.3767151534557342,7039200,-0.004672879412222164,0.03704910789621738
1981-03-25,0.4709821343421936,0.4709821343421936,0.4665178656578064,0.4665178656578064,0.3696406185626983,1764000,-0.01877933360015316,0.03490912546749072
1981-03-26,0.4598214328289032,0.4598214328289032,0.4575892984867096,0.4575892984867096,0.3625660538673401,3068800,-0.019138746505468096,0.03509215069326333
1981-03-27,0.4441964328289032,0.4441964328289032,0.4419642984867096,0.4419642984867096,0.3501858413219452,3063200,-0.03414634051030763,0.03497726097898003
1981-03-30,0.4419642984867096,0.4464285671710968,0.4419642984867096,0.4419642984867096,0.3501858413219452,2475200,0.0,0.0349395970767809
1981-03-31,0.4419642984867096,0.4419642984867096,0.4375,0.4375,0.3466486632823944,3998400,-0.010101038708319687,0.034884772964399846
1981-04-01,0.4352678656578064,0.4352678656578064,0.4330357015132904,0.4330357015132904,0.3431113362312317,8517600,-0.010204110826764756,0.03489193934355453
1981-04-02,0.4709821343421936,0.4732142984867096,0.4709821343421936,0.4709821343421936,0.3731777667999267,7851200,0.08762887839569644,0.04032481086656392
1981-04-03,0.4732142984867096,0.4754464328289032,0.4732142984867096,0.4732142984867096,0.3749464452266693,4121600,0.004739381776409868,0.04023928703187264
1981-04-06,0.4665178656578064,0.4665178656578064,0.4642857015132904,0.4642857015132904,0.3678719997406006,5700800,-0.018867978000605468,0.03595669196232451
1981-04-07,0.4620535671710968,0.4620535671710968,0.4598214328289032,0.4598214328289032,0.364334762096405,2671200,-0.009615348200119889,0.03395568350059135
1981-04-08,0.4821428656578064,0.4866071343421936,0.4821428656578064,0.4821428656578064,0.3820209205150604,5488000,0.04854369812989745,0.03331793909994577
1981-04-09,0.4910714328289032,0.4933035671710968,0.4910714328289032,0.4910714328289032,0.3890954852104187,3124800,0.01851850936115218,0.03267515733764978
1981-04-10,0.4977678656578064,0.5,0.4977678656578064,0.4977678656578064,0.3944011628627777,8366400,0.013636372187906032,0.03227675019508475
1981-04-13,0.4977678656578064,0.5,0.4977678656578064,0.4977678656578064,0.3944011628627777,4015200,0.0,0.03170539587458484
1981-04-14,0.4977678656578064,0.5,0.4977678656578064,0.4977678656578064,0.3944011628627777,1663200,0.0,0.030411777050927236
1981-04-15,0.4754464328289032,0.4754464328289032,0.4732142984867096,0.4732142984867096,0.3749464452266693,8512000,-0.04932734486315016,0.030097005918749437
1981-04-16,0.4486607015132904,0.4486607015132904,0.4464285671710968,0.4464285671710968,0.3537230193614959,5969600,-0.05660380804483467,0.03275485132676013
1981-04-20,0.4598214328289032,0.4620535671710968,0.4598214328289032,0.4598214328289032,0.364334762096405,8836800,0.030000019359588848,0.03339390796653576
1981-04-21,0.4910714328289032,0.4933035671710968,0.4910714328289032,0.4910714328289032,0.3890954852104187,7134400,0.06796116441929301,0.03570761216026271
1981-04-22,0.5089285969734192,0.5111607313156128,0.5089285969734192,0.5089285969734192,0.403244286775589,4748800,0.03636367939720442,0.03647604334237595
1981-04-23,0.5223214030265808,0.5245535969734192,0.5223214030265808,0.5223214030265808,0.413856029510498,14504000,0.026315687766040652,0.036385513773032944
1981-04-24,0.5223214030265808,0.5223214030265808,0.5178571343421936,0.5178571343421936,0.4103188216686249,8764000,-0.008546976360760072,0.03607172326092013
1981-04-27,0.515625,0.515625,0.5133928656578064,0.5133928656578064,0.4067815542221069,9632000,-0.008620656911597746,0.03498125768989854
1981-04-28,0.5066964030265808,0.5066964030265808,0.5044642686843872,0.5044642686843872,0.3997070789337158,8047200,-0.017391353816300192,0.03540654321148636
1981-04-29,0.5,0.5,0.4977678656578064,0.4977678656578064,0.3944011628627777,3410400,-0.013274286093729937,0.035495252297942224
1981-04-30,0.5066964030265808,0.5111607313156128,0.5066964030265808,0.5066964030265808,0.401475727558136,3152800,0.01793715099904092,0.035332150169700885
1981-05-01,0.5066964030265808,0.5111607313156128,0.5066964030265808,0.5066964030265808,0.401475727558136,4138400,0.0,0.030035504953235675
1981-05-04,0.5066964030265808,0.5066964030265808,0.5044642686843872,0.5044642686843872,0.3997070789337158,3612000,-0.00440526976086808,0.03009462002363862
1981-05-05,0.5044642686843872,0.5044642686843872,0.5022321343421936,0.5022321343421936,0.3979384899139404,4384800,-0.004424762031243312,0.029696972370550315
1981-05-06,0.4910714328289032,0.4910714328289032,0.4888392984867096,0.4888392984867096,0.3873268365859985,4737600,-0.026666624733253097,0.030356538616535516
1981-05-07,0.4955357015132904,0.4977678656578064,0.4955357015132904,0.4955357015132904,0.3926325738430023,2340800,0.013698577522942124,0.028583478279602448
1981-05-08,0.5,0.5022321343421936,0.5,0.5,0.396169900894165,1976800,0.009009035016198208,0.0283682924317021
1981-05-11,0.4910714328289032,0.4910714328289032,0.4888392984867096,0.4888392984867096,0.3873268365859985,2984800,-0.02232140302658081,0.028681881704647656
1981-05-12,0.4888392984867096,0.4955357015132904,0.4888392984867096,0.4888392984867096,0.3873268365859985,1064000,0.0,0.028681881704647656
1981-05-13,0.4888392984867096,0.4933035671710968,0.4866071343421936,0.4866071343421936,0.385558158159256,1226400,-0.004566253473127224,0.02869573837069874
1981-05-14,0.484375,0.484375,0.4799107015132904,0.4799107015132904,0.3802522718906402,1232000,-0.013761476880020607,0.026548139411849386
1981-05-15,0.4910714328289032,0.4977678656578064,0.4910714328289032,0.4910714328289032,0.3890954852104187,1226400,0.023255850057979366,0.023219667979799363
1981-05-18,0.5,0.5044642686843872,0.5,0.5,0.396169900894165,1041600,0.01818180935441971,0.022695172880615407
1981-05-19,0.4933035671710968,0.4933035671710968,0.4910714328289032,0.4910714328289032,0.3890954852104187,6356000,-0.017857134342193604,0.017591639620250305
1981-05-20,0.5066964030265808,0.5111607313156128,0.5066964030265808,0.5066964030265808,0.401475727558136,3320800,0.03181812085396052,0.01712219593881988
1981-05-21,0.5357142686843872,0.5379464030265808,0.5357142686843872,0.5357142686843872,0.4244675934314728,8052800,0.057268742158969266,0.020665920838261798
1981-05-22,0.5602678656578064,0.5647321343421936,0.5602678656578064,0.5602678656578064,0.4439224600791931,7856800,0.04583338247405311,0.022751284501046624
1981-05-26,0.5602678656578064,0.5602678656578064,0.5580357313156128,0.5580357313156128,0.4421537220478058,21336000,-0.003984048486473268,0.022637260091829797
1981-05-27,0.5892857313156128,0.5915178656578064,0.5892857313156128,0.5892857313156128,0.4669145345687866,37374400,0.05599999829101576,0.024764446535852348
1981-05-28,0.5892857313156128,0.5915178656578064,0.5892857313156128,0.5892857313156128,0.4669145345687866,18496800,0.0,0.02433598294845615
1981-05-29,0.5915178656578064,0.59375,0.5915178656578064,0.5915178656578064,0.4686829745769501,14845600,0.0037878642288016184,0.024260420868148332
1981-06-01,0.5915178656578064,0.59375,0.5915178656578064,0.5915178656578064,0.4686829745769501,12812800,0.0,0.024260420868148332
1981-06-02,0.5647321343421936,0.5647321343421936,0.5625,0.5625,0.4456910490989685,10108000,-0.04905661746249479,0.027327006840313833
1981-06-03,0.5625,0.5669642686843872,0.5625,0.5625,0.4456910490989685,9861600,0.0,0.027257602426606794
1981-06-04,0.5736607313156128,0.5758928656578064,0.5736607313156128,0.5736607313156128,0.4545341432094574,14016800,0.019841300116644867,0.026287788937651685
1981-06-05,0.5669642686843872,0.5669642686843872,0.5647321343421936,0.5647321343421936,0.4474597573280334,14420000,-0.015564246402124615,0.026784529805703648
1981-06-08,0.546875,0.546875,0.5446428656578064,0.5446428656578064,0.4315420687198639,23374400,-0.03557309291030064,0.028405368235607298
1981-06-09,0.5558035969734192,0.5580357313156128,0.5558035969734192,0.5558035969734192,0.4403852522373199,29898400,0.020491834226329386,0.027872827790874747
1981-06-10,0.5625,0.5691964030265808,0.5625,0.5625,0.4456910490989685,6305600,0.012048146257140901,0.02784817994907374
1981-06-11,0.5870535969734192,0.5892857313156128,0.5870535969734192,0.5870535969734192,0.4651458859443664,9744000,0.04365083906385636,0.028826885745752536
1981-06-12,0.5825892686843872,0.5825892686843872,0.5803571343421936,0.5803571343421936,0.4598398804664612,6451200,-0.011406901628317256,0.0287301602060288
1981-06-15,0.5803571343421936,0.5803571343421936,0.578125,0.578125,0.4580713510513305,35940800,-0.0038461392306714526,0.028708027498523015
1981-06-16,0.5691964030265808,0.5691964030265808,0.5669642686843872,0.5669642686843872,0.449228286743164,9312800,-0.01930504876214101,0.02926657057112201
1981-06-17,0.5602678656578064,0.5602678656578064,0.5580357313156128,0.5580357313156128,0.4421537220478058,6893600,-0.0157479718951119,0.029177060265798208
1981-06-18,0.5580357313156128,0.5602678656578064,0.5558035969734192,0.5558035969734192,0.4403852522373199,5762400,-0.003999984619141084,0.0286560547949767
1981-06-19,0.5424107313156128,0.5424107313156128,0.5401785969734192,0.5401785969734192,0.4280048310756683,6876800,-0.028112448507142784,0.026760020921294918
1981-06-22,0.5223214030265808,0.5223214030265808,0.5200892686843872,0.5200892686843872,0.4120873808860779,2710400,-0.037190159701978254,0.02582190695893432
1981-06-23,0.5290178656578064,0.5334821343421936,0.5290178656578064,0.5290178656578064,0.4191618859767914,3757600,0.017167431652656218,0.02622662878920185
1981-06-24,0.5200892686843872,0.5200892686843872,0.515625,0.515625,0.4085502922534942,5756800,-0.025316471384483563,0.02278331099847007
1981-06-25,0.5267857313156128,0.5290178656578064,0.5267857313156128,0.5267857313156128,0.417393147945404,6064800,0.021645054672703612,0.023603000039986378
1981-06-26,0.5245535969734192,0.5245535969734192,0.5200892686843872,0.5200892686843872,0.4120873808860779,5947200,-0.012711928651714999,0.023556050690476296
1981-06-29,0.5066964030265808,0.5066964030265808,0.5022321343421936,0.5022321343421936,0.3979384899139404,2648800,-0.03433474870066988,0.02432296234440161
1981-06-30,0.4665178656578064,0.4665178656578064,0.4642857015132904,0.4642857015132904,0.3678719997406006,8976800,-0.07555556531364549,0.027232547248175542
1981-07-01,0.4620535671710968,0.4620535671710968,0.4598214328289032,0.4598214328289032,0.364334762096405,42616000,-0.009615348200119889,0.027146487326702058
1981-07-02,0.4598214328289032,0.4620535671710968,0.4598214328289032,0.4598214328289032,0.364334762096405,7571200,0.0,0.02636239504539495
1981-07-06,0.4486607015132904,0.4486607015132904,0.4441964328289032,0.4441964328289032,0.3519544601440429,4132800,-0.033980582209646504,0.02685951765371431
1981-07-07,0.4486607015132904,0.453125,0.4486607015132904,0.4486607015132904,0.3554917573928833,3959200,0.010050212821287374,0.02665154095435966
1981-07-08,0.4665178656578064,0.46875,0.4665178656578064,0.4665178656578064,0.3696406185626983,4155200,0.039801043604410724,0.028098173407205225
1981-07-09,0.4330357015132904,0.4330357015132904,0.4308035671710968,0.4308035671710968,0.3413427472114563,8220800,-0.07655504990436157,0.03149442656680591
1981-07-10,0.3995535671710968,0.3995535671710968,0.3973214328289032,0.3973214328289032,0.3148136734962463,13792800,-0.07772018825669547,0.03174336939952721
1981-07-13,0.40625,0.4084821343421936,0.40625,0.40625,0.321888118982315,11435200,0.022471899156121466,0.03303825614251812
1981-07-14,0.4241071343421936,0.4285714328289032,0.4241071343421936,0.4241071343421936,0.3360368311405182,4944800,0.04395602299616885,0.035674709917792514
1981-07-15,0.4352678656578064,0.4375,0.4352678656578064,0.4352678656578064,0.3448800444602966,2738400,0.026315830156744546,0.03680878750695164
1981-07-16,0.4464285671710968,0.4508928656578064,0.4464285671710968,0.4464285671710968,0.3537230193614959,3808000,0.0256409957955972,0.03776592509787833
1981-07-17,0.4620535671710968,0.4642857015132904,0.4620535671710968,0.4620535671710968,0.3661033511161804,4956000,0.03500000033378603,0.03909728642046842
1981-07-20,0.4330357015132904,0.4330357015132904,0.4308035671710968,0.4308035671710968,0.3413427472114563,5913600,-0.06763285086473148,0.04109109857515112
1981-07-21,0.4308035671710968,0.4308035671710968,0.4285714328289032,0.4285714328289032,0.3395741581916809,7985600,-0.005181327436193484,0.04061448371698852
1981-07-22,0.4084821343421936,0.4084821343421936,0.4040178656578064,0.4040178656578064,0.3201193809509277,5667200,-0.05729165616341769,0.0415090213185903
1981-07-23,0.4151785671710968,0.4174107015132904,0.4151785671710968,0.4151785671710968,0.3289624452590942,8612800,0.027624277196551583,0.04233196464133899
1981-07-24,0.4285714328289032,0.4308035671710968,0.4285714328289032,0.4285714328289032,0.3395741581916809,7212800,0.03225808535604657,0.04281205541169069
1981-07-27,0.4464285671710968,0.4486607015132904,0.4464285671710968,0.4464285671710968,0.3537230193614959,4334400,0.04166664638453077,0.044290084458959614
1981-07-28,0.4330357015132904,0.4330357015132904,0.4308035671710968,0.4308035671710968,0.3413427472114563,5712000,-0.03500000033378603,0.044312211487494514
1981-07-29,0.4263392984867096,0.4263392984867096,0.4241071343421936,0.4241071343421936,0.3360368311405182,3875200,-0.015544051487028754,0.041335223906378823
1981-07-30,0.4397321343421936,0.4441964328289032,0.4397321343421936,0.4397321343421936,0.3484172224998474,2475200,0.03684210600284987,0.04227911264107936
1981-07-31,0.4464285671710968,0.4486607015132904,0.4464285671710968,0.4464285671710968,0.3537230193614959,2738400,0.015228436372794363,0.04244178364579184
1981-08-03,0.4464285671710968,0.4464285671710968,0.4419642984867096,0.4419642984867096,0.3501858413219452,3108000,-0.009999961948394365,0.041782807944125366
1981-08-04,0.4486607015132904,0.4508928656578064,0.4486607015132904,0.4486607015132904,0.3554917573928833,7918400,0.015151456915206474,0.041859055779768166
1981-08-05,0.4620535671710968,0.4642857015132904,0.4620535671710968,0.4620535671710968,0.3661033511161804,4373600,0.029850766097038406,0.04142867825432469
1981-08-06,0.453125,0.453125,0.4508928656578064,0.4508928656578064,0.3572602868080139,2632000,-0.02415456195181287,0.03780750539824977
1981-08-07,0.4508928656578064,0.453125,0.4508928656578064,0.4508928656578064,0.3572602868080139,2301600,0.0,0.032730155211278505
1981-08-11,0.4419642984867096,0.4419642984867096,0.4375,0.4375,0.3466486632823944,17864000,-0.02970298862073939,0.03349078346208309
1981-08-12,0.4308035671710968,0.4308035671710968,0.4285714328289032,0.4285714328289032,0.3395741581916809,6568800,-0.020408153533935547,0.03255401430811056
1981-08-13,0.4174107015132904,0.4174107015132904,0.4151785671710968,0.4151785671710968,0.3289624452590942,6871200,-0.031250019557773845,0.03274527780328944
1981-08-14,0.4129464328289032,0.4129464328289032,0.4084821343421936,0.4084821343421936,0.3236565887928009,6048000,-0.016129042678023287,0.03222790271348327
1981-08-17,0.3995535671710968,0.3995535671710968,0.3950892984867096,0.3950892984867096,0.3130449652671814,4726400,-0.03278683381600367,0.0314734992801721
1981-08-18,0.390625,0.390625,0.3861607015132904,0.3861607015132904,0.3059704303741455,4250400,-0.022598933981806013,0.028391727740975196
1981-08-19,0.3861607015132904,0.3861607015132904,0.3816964328289032,0.3816964328289032,0.3024332523345947,5168800,-0.011560649923445299,0.02842883895453807
1981-08-20,0.3861607015132904,0.3883928656578064,0.3861607015132904,0.3861607015132904,0.3059704303741455,4278400,0.011695861685949716,0.025870115578896187
1981-08-21,0.3638392984867096,0.3638392984867096,0.359375,0.359375,0.2847471237182617,10477600,-0.06936413106854822,0.028944096561287682
1981-08-24,0.3392857015132904,0.3392857015132904,0.3370535671710968,0.3370535671710968,0.2670608460903168,5768000,-0.06211181308912195,0.02991906943076128
1981-08-25,0.3459821343421936,0.3482142984867096,0.3459821343421936,0.3459821343421936,0.2741353809833526,10175200,0.026490053928325485,0.028665614969229473
1981-08-26,0.3415178656578064,0.3415178656578064,0.3392857015132904,0.3392857015132904,0.2688296437263489,8400000,-0.01935485149149374,0.028222668609689232
1981-08-27,0.3415178656578064,0.34375,0.3415178656578064,0.3415178656578064,0.2705981433391571,6479200,0.0065790103578196035,0.0284875214604789
1981-08-28,0.359375,0.3616071343421936,0.359375,0.359375,0.2847471237182617,9508800,0.052287555463016666,0.030004018582657263
1981-08-31,0.359375,0.3616071343421936,0.359375,0.359375,0.2847471237182617,10236800,0.0,0.029530077087114
1981-09-01,0.3816964328289032,0.3839285671710968,0.3816964328289032,0.3816964328289032,0.3024332523345947,9256800,0.06211181308912184,0.03368719750568493
1981-09-02,0.3883928656578064,0.390625,0.3883928656578064,0.3883928656578064,0.3077392578125,4844000,0.017543870607522605,0.033773246581933015
1981-09-03,0.3727678656578064,0.3727678656578064,0.3683035671710968,0.3683035671710968,0.2918216288089752,9368800,-0.051724169682378474,0.03405860276951778
1981-09-04,0.3660714328289032,0.3660714328289032,0.3638392984867096,0.3638392984867096,0.2882843315601349,3813600,-0.012121166022574292,0.03391480147144147
1981-09-08,0.3549107015132904,0.3549107015132904,0.3526785671710968,0.3526785671710968,0.2794412672519684,6361600,-0.030674892355039174,0.03412599648987376
1981-09-09,0.3526785671710968,0.3549107015132904,0.3526785671710968,0.3526785671710968,0.2794412672519684,7632800,0.0,0.03394502048492717
1981-09-10,0.3549107015132904,0.3571428656578064,0.3549107015132904,0.3549107015132904,0.2812098264694214,8702400,0.006329089856800696,0.03404688502182885
1981-09-11,0.3526785671710968,0.3526785671710968,0.3504464328289032,0.3504464328289032,0.277672678232193,4384800,-0.012578568821261737,0.033653539607911925
1981-09-14,0.3415178656578064,0.3415178656578064,0.3392857015132904,0.3392857015132904,0.2688296437263489,6921600,-0.03184718196592895,0.03403721016144118
1981-09-15,0.3325892984867096,0.3325892984867096,0.3303571343421936,0.3303571343421936,0.2617550790309906,4877600,-0.026315777915996375,0.03382613824608074
1981-09-16,0.3258928656578064,0.3258928656578064,0.3236607015132904,0.3236607015132904,0.2564491927623749,4838400,-0.020270283680227208,0.03377852392723378
1981-09-17,0.3169642984867096,0.3169642984867096,0.3147321343421936,0.3147321343421936,0.2493747174739837,4844000,-0.0275861948310403,0.03405031442738998
1981-09-18,0.3169642984867096,0.3191964328289032,0.3169642984867096,0.3169642984867096,0.2511433959007263,6580000,0.0070922664099148935,0.03391802601594648
1981-09-21,0.3191964328289032,0.3214285671710968,0.3191964328289032,0.3191964328289032,0.2529119253158569,12258400,0.007042226373287219,0.03096856331698354
1981-09-22,0.3035714328289032,0.3035714328289032,0.3013392984867096,0.3013392984867096,0.2387631088495254,11855200,-0.055944028521664135,0.030400170859339132
